id,codSinapi,gtin,ncm,descp
32949,39290,7898543382492,39259090,GANCHO AMBAR PLASTICO P TEKBOND
32950,39290,7896359013500,39249000,"Cesto plastico vazado 3,3L 882 CX 1 UN"
32951,39290,7898505900856,82055100,ESPREMEDOR DE ALHO ECOS PLASTICO
32953,39290,7898335076554,39249000,GANCHO PLASTICO PARA PORTA LONGO 2UN
32955,39290,7898901271857,39249000,KIT  CABIDE PLASTICO C/10PCS PT SENIOR
32956,39290,7891222010419,39259090,PAPELEIRA PLASTICO PEQUENA PS2*BR1 -  ASTRA
32957,39290,7896359003877,39241000,"GARRAFA RETANGULAR PLASTICO SANREMO 1,75 L"
32958,39290,7908174910213,39241000,COPO PLASTICO 550ML REF:HG65377
32959,39290,7897517930165,39249000,Borrifador Vertix Plastico 450ml Ref:301
32960,39290,7899850322652,39269090,KIT VIAGEM 4 FRASCOS E FUNIL PLASTICO 50ML CK2924
32961,39290,7897659602708,39241000,"GARRAFA D AGUA PLASTICO FRUTAS 2,0L"
32963,39290,7908212142347,95030039,TK-DG06 BRINQUEDO ANIMAL DE PLASTICO C/ TECID
32964,39290,7898963353270,39241000,ESCORREDOR DE LOUCA 126 ACD PLASTICOS
32966,39290,7899984510802,95030022,BONECA MT0478 A CORDA DE PLASTICO 23CM
32967,39290,7899768066358,39241000,LUGAR AMERICANO LYOR 6635 PLASTICO ROSE - 29
32968,39290,7899850312066,39249000,SQUEEZE PLASTICO CK2035 600ML
32970,39290,7896575050853,95030022,BRINQUEDO BONECA SEREIA DE PLASTICO C/ ACESSORIOS REF MD0004
32971,39290,7908148524088,39241000,JOGO AMERICANO DE PLASTICO CX180
32972,39290,7899527104451,39249000,BINOCULO EM PLASTICO
32974,39290,7898961932859,38249929,BALDE  15 L  NOVO ICASA PLASTICOS
32975,39290,7898610800447,39232190,SACO PLASTICO REC. PRETO 49X55X04 C 100U
32976,39290,7890000016506,39221000,LAVATORIO PLASTICO PEQUENO BEGE HERC REF. 2623 CX. C06 UNID.
32979,39290,7896640407094,95030099,PEGA VARETAS XALINGO 0709.8 PLASTICO
32980,39290,7897517930226,96161000,BORRIFADOR PLASTICO VERTIX BOLA 150 ML
32982,39290,0040232921223,39259090,BALDE PLASTICO P/CONT 12L INPLAST
32983,39290,7896359034475,39249000,CABIDE PEND MAIS PLASTICO 3PC 48CJ
32984,39290,7896647047446,95030080,BRINCANDO COM LETRAS SOLAPA C/62 PCS - PLASTICO REF 4744.1
32985,39290,7899441503194,95030022,BRINQUEDO BONECA EM PLASTICO REF SQ3088
32986,39290,07908153107399,39233090,ANJO DECORATIVO BRANCO PLASTICO COD 4175010
32988,39290,7897517930073,96161000,BORRIFADOR RICCA 3007 330ml PLASTICO
32989,39290,7896001001459,39249000,PA P/LIXO NOVICA CLIPA DE PLASTICO - UN
32991,39290,7897169215191,39262000,PROTETOR DESCPLASTICO 50 PAR
32992,39290,7898335079722,39249000,GANCHO PLASTICO PARA QUADRO BR COM ADES P 4UN
32993,39290,7896575051089,95030099,"BRINQUEDO PISTOLA LANCA PROJETEIS, DE PLASTICO, C ACESSORIOS REF MD0030"
32994,39290,7899850330664,39249000,VARAL DE PLASTICO A8 CK4144
32995,39290,7899850335454,39241000,BANDEJA TAMPA 10OVOS PLASTICO 26x10cm CK4623
32997,39290,7898543382461,39259090,GANCHO AMBAR PLASTICO 1KG BR M TEKBOND
32998,39290,7908168220496,39249000,KIT VIAGEM COM 5 FRASCOS DE PLASTICO 2049 C/ 240 - 2049
33001,39290,7908174910374,39241000,BANDEJA DE PLASTICO HU78380
33002,39290,7895099932195,39249000,BORRIFADOR PLASTICO 500ML
33003,39290,7908136386520,95030099,JR0336 BRINQUEDO COZINHA DE PLASTICO
33006,39290,7896440670599,39241000,COPO PLASTICO ANTIVAZAMENTO C/ ALCA E CANUDO DE SI
33007,39290,7897237352803,39232990,SACO PLASTICO 025 UN COM FURO DAC 507
33010,39290,7908064700436,39241000,MARCADOR EM PLASTICO 5 PRIME CHEF - UNIDADE
33011,39290,7908064700399,39241000,MARCADOR EM PLASTICO 1 PRIME CHEF - UNIDADE
33013,39290,7899441525394,95030080,BRINQUEDO KIT ANIMAIS EM PLASTICO REF SQ3592
33015,39290,7908148522121,39264000,PORTA RETRATO DE PLASTICO REF 2212
33016,39290,7899850340304,39241000,"KIT CONFEITEIRO 5 PC PLASTICO 31,5x15,5x2,5cm CK5100"
33017,39290,7899866243408,39264000,PORTA RETRATO DE PLASTICO.REF.COS816
33018,39290,7899866265981,39249000,LIXEIRA DE PLASTICO.REF.CZ19416
33019,39290,07896359012237,39249000,BALDE PLASTICO OBA 8
33020,39290,07908148564466,39241000,JOGO AMERICANO DE PLASTICO COD 96446
33021,39290,7908168230273,39241000,JOGO AMERICANO DE PLASTICO 3027 C/ 240 - 3027
33023,39290,7908136386476,95030099,"JR0331 CUBO MAGICO DE PLASTICO, 6,5CM X"
33024,39290,7899790907643,95044000,"CARTAS DE BARALHO PLASTICO, 2 JOGOS COM 54 CARTAS 12.5 9 1.6CM REF IM42023"
33025,39290,2010000015414,82055100,"CRS-1201 CORTADOR DE METAL C/ PLASTICO, P/ ALIMENT"
33026,39290,7898938881081,39231010,Capa pDvd em plastico transparente PT 5 UN
33027,39290,7898928796944,87141000,ESCOVA CURVA INOX CABO PLASTICO LOTUS
33028,39290,7896020685685,39241000,GRAMPO MOR 8568 P P/SACO PLASTICO
33030,39290,7896359019649,39232110,SACO HERMETICO ABRE FECHA PLASTICO 1L
33031,39290,7896359002818,39249000,"BACIA PLASTICO SANREMO 5,2L"
33033,39290,7898535802502,39232990,"Saco plastico PP oficio furacao universal 0,05mm F05-50 PT 50 UN"
33037,39290,7896359010462,39249000,BALDE PLASTICO SANREMO 8L OBA
33038,39290,7899030806446,95030099,"BRINQUEDO EM PLASTICO ARMA ESPACIAL - TAM: 19,0 X 4,0 X 27,0 CM"
33039,39290,7899471605363,95030097,BRINQ. AVIAO DE PLASTICO C/ MOTOR A PILHA REF VB005
33040,39290,7899030806514,95030099,"BRINQUEDO EM PLASTICO LANCA DARDOS - TAM: 29,0 X 4,0 X 37,0 CM"
33041,39290,7895155697341,39249000,MULTIUSO MULTI 3L TRANSPARENTE TRANSLUCIDO DE PLASTICO
33042,39290,7908244600648,95030039,"BOIA FLUTUADORA INFLAVEL, MATERIAL PLASTICO, TAM. 65CM DIAMETRO, FORMATO REDONDO REF MC15025"
33046,39290,7896359004478,39249000,PULVERIZADOR PLASTICO 580ML SANREMO
33051,39290,7898610800454,39232190,SACO PLASTICO PRETO REC. 58X62X04 C 100U
33053,39290,7899850331845,39241000,"ESCORREDOR COPOS PLASTICO 20x17,5cm CK4262"
33054,39290,07591543095699,39241000,PRATO PLASTICO ROSA
33055,39290,7897264904358,39269090,VASO PLASTICO PRETO QUAD MERCONPLAS N38
33056,39290,7896539202014,94037000,Gaveteiro plastico de mesa c3 gavetas GV17-01 PT 1 UN
33057,39290,7898590277505,39241000,JOGO DE EJETORES EM PLASTICO FLOR 2 - UNIDADE
33059,39290,7896359017676,39249000,ORGANIZADOR PLASTICO SANREMO 6L
33061,39290,7908212186617,69119000,68020 PORTA RETRATO DE PLASTICO 15X20CM
33062,39290,7894855222440,39249000,BACIA FORTE PLASTICO 16L
33064,39290,7908089406016,39241000,ESPATULA EM PLASTICO DECOR 3 - UNIDADE
33067,39290,7898335079456,39249000,GANCHO PLASTICO OVAL MAD COM ADESIVO P 4UN
33069,39290,7898928796586,82053000,FORMAO CABO PLASTICO 3/4 60/12 LOTUS
33070,39290,7899850340359,96039000,"ESCOVA LAVA-LOUCAS MULTIUSO PLASTICO 22,5x4x4cm CK5105"
33072,39290,7899768077279,39241000,SOUSPLAT LYOR PLASTICO STAR 33CM BEGE
33074,39290,7899675548077,39264000,"CP-0284PRA ENFEITE PLASTICO QUADRADO 5,5X6,0CM COM 6UN"
33075,39290,7899675548053,39264000,"CP-0284OUR ENFEITE PLASTICO QUADRADO 5,5X6,0CM COM 6UN"
33078,39290,7897832851541,39249000,Cesto plixo 12.5L plastico preto PT 1 UN
33082,39290,7899441525370,95030080,BRINQUEDO KIT ANIMAIS EM PLASTICO REF SQ3590
33085,39290,7908244600778,39269090,"COLETE INFLAVEL, MATERIAL PLASTICO REF MC15021S"
33086,39290,7908148565920,39264000,QUADRO DECORATIVO 96592 DE PLASTICO
33088,39290,7898909962696,39249000,VASO PLASTICO QUADRAD PRETO GDEPOP
33089,39290,7896001008502,96039000,SCOVA BANHO MARCO BONI 1924T PLASTICO E
33090,39290,7899183945405,39241000,AMER70 JOGO AMERICANO DE PLASTICO 120
33091,39290,7908174908272,39233090,GARRAFA DE PLASTICO 500ML CX.72 REF.HG79047
33092,39290,7891117037675,39259090,SUPORTE PLASTICO P/ MANGUEIRA TRAMONTINA
33093,39290,7896380100200,96039000,RODO PLASTICO MEDIO C/CABO BETTANIN ATLAS REF.AT12282A
33094,39290,7896050331385,39269090,BALDE PLASTICO P/CONCRETO 10L CIPLA
33095,39290,7899205955177,72107010,"DMT5517 BOLA COM LED DE PLASTICO 6,5CM"
33096,39290,7898661457843,39241000,TABUA DE CORTE PLASTICO 48677
33098,39290,7898615157720,39269090,XC-GPS-10 SUPORTE VEICULAR P/ CELULAR DE PLASTICO
33099,39290,7898337414002,39259090,BALDE PLASTICO 12L CONST HASTE METAL PRETO TSW400 TERRAPLAST
33100,39290,07896301470467,39249000,KIT DE BICO PLASTICO GRANDE C/8 COD 7046
33101,39290,7896301470467,39249000,KIT DE BICO PLASTICO GRANDE 8UN MAGO
33102,39290,7896380102778,96039000,RODO MEDIO PLASTICO AT2028 UN ATLAS
33104,39290,7896359032464,39241000,CJ POTES PLASTICO L5P4 PALLET SANREMO
33107,39290,7899866264359,39264000,QUADRO DECORATIVO DE PLASTICO.REF.CZ19330
33108,39290,7899850343152,39241000,"PORTA TALHERES PLASTICO 12,2x12,2x17cm CK5385"
33109,39290,7896359014026,39249000,"ORGANIZADOR BABY PLASTICO SANREMO 4,3L RS"
33110,39290,7890026902494,96039000,RASQUEADEIRA COM CERDAS DE ACO E CABO DE PLASTICO
33112,39290,07896359030538,39249000,"1405 BALDE PLASTICO SANREMO 8,5L"
33113,39290,7899790911138,39264000,PORTA RETRATO PLASTICO (PS) 20 25CM
33114,39290,7908148522824,39264000,QUADRO DECORATIVO 2282 DE PLASTICO
33116,39290,7908148525429,39264000,QUADRO DECORATIVO 2542 DE PLASTICO
33119,39290,7908148522596,39264000,QUADRO DECORATIVO 2259 DE PLASTICO
33120,39290,06920206385197,95059000,LETRA DECORATIVA EM PLASTICO W COS QX-W
33121,39290,7908244600679,95030039,"BOIA FLUTUADORA INFLAVEL, MATERIAL PLASTICO, TAM M, FORMATO PASSARO REF MC25024"
33124,39290,2010000010518,82055100,"CRS-6725 CORTADOR DE METAL C/ PLASTICO, P/ ALIMENT"
33127,39290,7898557220582,39239000,Plastico bolha (40 micras) n.10 facil 60cmx10m 100800 PT 1 BB
33129,39290,07897237350786,39232990,ENVELOPE PLASTICO MEDIO PCT C/ 50 UND REF 5078-50
33130,39290,7891452228233,32089010,SPRAY AUTOM SELADORA P/ PLASTICO COLORGIN / LAZZURIL
33131,39290,7897801302623,39221000,LAVATORIO PLASTICO 36X26 BR KRONA
33132,39290,07897256299752,96091000,LAPIS DE PLASTICO LEO & LEO PCT 6 UND COD 4525
33135,39290,7896359002153,39249000,"ORGANIZADOR PLASTICO SANREMO 4,3L AZUL"
33141,39290,07896359021550,39249000,"1203 LIXEIRA INFANTIL C/PEDAL PLASTICO 6,6L"
33142,39290,7899183961344,39241000,AMER0001 JOGO AMERICANO DE PLASTICO 60
33143,39290,7898505901464,95030022,DISPLAY BRINQUEDO BONECA DE PLASTICO LQL MINI DOLL C/18 PCS
33144,39290,7898644934835,95030022,FU1021 BONECA DE PLASTICO
33145,39290,7899675518360,39264000,LD-0001BRA ENFEITE PLASTICO NUVEM LED UNIT
33147,39290,7899228219416,32082011,MAZA SELADORA P/ PLASTICO 4680-5239 900ML
33148,39290,2010000011652,82055100,"CRS-6750 CORTADOR DE METAL C/ PLASTICO, P/ ALIMENT"
33150,39290,7898188093173,39249000,REGADOR PLASTICO 10L AZUL METASUL UN
33152,39290,7895155428709,39249000,LIXEIRAS PREMIUM 4L PRETO SOLIDO DE PLASTICO
33153,39290,7897388604400,96039000,RODO PLASTICO 60CM REFORCADO C/CABO GUIRADO
33154,39290,7908148520554,39249000,PRATELEIRA DECORATIVA DE PLASTICO REF 2055
33155,39290,7898599490073,82013000,PA QUADRADA 3 C/ CABO Y PLASTICO MINASUL
33156,39290,7891222116906,39221000,"LAVATORIO PLASTICO 4,8L 36X26CM CZCLARO LV0/SC*CZ2 ASTRA"
33157,39290,7894855222211,39249000,BACI FORT PLASTICO 36L
33161,39290,07899675536029,39264000,ENFEITE PLASTICO LATA DE TINTA MINI C/10 COD CP-0092P
33167,39290,7899984570875,95030097,BRINQUEDO AVIAO DE PLASTICO C MOTOR A PILHA TAM 25 CM CX C 24 PCS
33176,39290,7896359007103,39249000,BALDE PLASTICO SANREMO 15L AZUL
33177,39290,07896359012114,39249000,"1604 ORGANIZADOR PLASTICO SANREMO 8,6L"
33179,39290,7896359009169,39249000,LIXEIRA BASCULANTE PLASTICO SANREMO 30L
33181,39290,7896640404017,95030060,BLOCOS PLASTICOS DE ENCAIXAR
33184,39290,7895155792534,39241000,PORTA BOLO PLUS BRANCO SOLIDO DE PLASTICO
33185,39290,7896359002924,39249000,ORGANIZADOR PLASTICO SANREMO 8.6L AZUL
33188,39290,7898610800201,39232190,SACO PLASTICO REC. PRETO 70X88X06 C 100U
33191,39290,7899432897318,94054090,"ENFEITE VELA PLASTICO C/LED BRQ 3,7CMX3,7CMX2,7CM -3UNIDADES"
33193,39290,7891494015013,32082019,SPRAY CGIN PLASTICO/ACR BRANCO 350ML (1501)
33194,39290,7893946375942,39269090,ORGANIZADOR PLASTICO OPV 080 VONDER
33195,39290,7899573620660,95030022,FORTNITE DOMO EM SACO PLASTICO 2066 SUNN
33200,39290,7898335076677,39261000,ARQUIVO PLASTICO ESTREITO COM TAMPA
33201,39290,7899866264380,39264000,QUADRO DECORATIVO DE PLASTICO.REF.CZ19333
33207,39290,7899205959151,72107010,DMT5915 JOGO PEGA MANIA DE PLASTICO COM
33208,39290,7898953642445,39269090,BEBEDOURO VM LARANJA 2L PLASTICO
33210,39290,7908148524606,94055000,CASTICAL DE PLASTICO E METAL REF 2460
33211,39290,7894855231091,39249000,VASO CACTOS P N32 TERRACOTA FORTE PLASTICO
33212,39290,7899527164516,96039000,MOP PLASTICO C BALDE DUPLO E ESFREGAO ROSACINZA 13L
33213,39290,7896359035960,96170010,"GARRAFA TERMICA PLASTICO EXPRESSAR 1,8L"
33214,39290,7891222320181,39229000,CHUVEIRO PLASTICO BRANCO 12 x 1/2
33215,39290,7896539204131,94037000,Gaveteiro plastico de chao 3 gavetas preto GV14 PT 1 UN
33216,39290,7891019918195,32141020,MASSA MADEIRA BRANCA CORALIT GAL PLASTICO 6KG
33217,39290,7891222124574,94037000,"ARMARIO PLASTICO VERS. 35,5X30,5X10CM BRANC -ASTRA"
33221,39290,7898511026861,34029090,RENOVA PLASTICO 3L
33222,39290,7894855222860,94037000,CADEIRA NUDE DELUXE FORTE PLASTICO
33224,39290,7896001020511,96039000,BRILHUS MOP BALDE 12L SPIN PLASTICO BETT
33225,39290,7896003816426,39222000,ASSENTO SANIT ALMOF QUADRADO PLASTICO BRANCO ATLAS
33226,39290,7896001013926,96039000,MOP BETTANIN NOVICA GIRATORIO PLASTICO
33227,39290,7899205947448,69139000,DMT4744 BRINQUEDO MUSICAL DE PLASTICO 35
33228,39290,7894855222747,94037000,CADEIRA BR DELUXE FORTE PLASTICO
33229,39290,7894855222648,94037000,POLTRONA BR DELUXE FORTE PLASTICO
33230,39290,7894855222631,94037000,POLTRONA DELUXE AMARELA FORTEPLASTICO UND
33231,39290,7894855222655,94037000,POLTRONA DELUXE VERMELHA FORTEPLASTICO UND
33232,39290,7894855230773,94037000,CADEIRA GOLD VINTAGE FORTE PLASTICO
33233,39290,7894855230759,94037000,CADEIRA PT VINTAGE FORTE PLASTICO
33235,39290,7894855221269,94037000,MESA QUAD PT X FORTE PLASTICO
33236,39290,7894855231749,94037000,POLTRONA PT ROBUST SEVEN FORTE PLASTICO
33239,38456,7898285980222,21069090,TROPDAN BANANINHA NORMAL
33240,38456,7896061980015,96190000,ABS.LADYSOFT NORMAL C/8UND
33241,38456,7896061980039,96190000,ABS.LADYSOFT NORMAL SUAVE S/AB
33242,38456,7896061980176,96190000,ABS.LADYSOFT NORMAL SUAVE C/AB
33243,38456,7896007540631,96190000,ABS INTIMUS NORMAL SECA C/AB C
33244,38456,7891200007929,35061090,COLA DUREPOXI NORMAL 50G
33246,38456,7896007550999,96190000,ABS PLENITUD FEMME INCONTINENCIA NORMAL 8 UNDS
33247,38456,7896007550999,96190000,ABS PLENITUD C/8 FEMME NORMAL
33248,38456,7896007550999,96190000,ABS INC PLENITUD FEMME NORMAL C/8
33249,38456,7896007551446,96190000,PROTETOR PLENITUD FEMME NORMAL 14UN
33250,38456,0048526900268,39249000,BICO PARA MAMADEIRA NORMAL COM 02 PECAS TRANSPARENTE
33251,38456,8058664087730,39249000,MAMADEIRA STEP UP 150ML NORMAL
33252,38456,7898961877341,39249000,KORUI COLE FLOR NORMAL
33255,38456,7898270151699,61151021,862 PREMIUM PANTURRILHA PONTEIRA ABERTA GRANDE NORMAL NATURAL / PR / SIGVARIS
33256,39000,7896933800229,39241000,BATEDOR E MISTURADOR DE CLARA
33257,39000,7896933800229,39241000,BATEDOR E MISTURADOR CONDOR
33259,39000,7899676007443,82055900,MISTURADOR TINTA 400MM - WORKER
33260,39000,7591543067412,39249000,Garrafa escolar ccanudo e misturador 800ml Vm A0303 PT 1 UN
33262,38873,07898605772544,95059000,BALAO METALICO
33263,38873,7899536102400,96151900,GRAMPO TWIST 55CM C12 METALICO 261 ZALIKE
33264,38873,205581723489,95030099,BALAO METALICO MEDIO - 01UN
33265,38873,205581750386,95030099,BALAO METALICO MEDIO - 01
33268,38873,7898638640025,32061910,PO P/ DECORACAO DOURADO ANTIGO METALICO 3g FAB!
33269,38873,7897424003754,96081000,"Caneta gel retratil 0,7mm Pop LoL violeta metalico BLPL7 BT 1 UN"
33270,38873,7898335079661,83025000,GANCHO QUAD METALICO C ADES P C/3UN
33271,38873,7898543381228,32082019,TINTA AEROSSOL COBRE METALICO 350 ML/250G - TEKBON
33272,38873,7898543381266,32082019,TINTA AEROSSOL OURO METALICO 350ML 250G
33273,38873,9198318200999,95059000,NEW HOT POPPER CORACOES METALICOS 30CM
33275,38873,7898543381259,32082019,TINTA AEROSSOL BRONZE METALICO 350 ML/250G-TEKBOND
33276,38873,7898543381273,32082019,TINTA SPRAY METALICO PRATA 350ML - TEKBOND
33277,38873,7899674031778,32082011,IQUINE SPRAY METALICO 400ML DOURADO
33278,38873,7898543381198,32082019,TINTA AEROSSOL CROMADO METALICO 350 ML/250G
33279,38873,7898908615616,32081010,SPRAY VERDE METALICO COLORART 300ML
33280,38873,7898543381198,32082019,TINTA AEROSOL CROMADO METALICO 250G TEKBOND
33281,38873,07898543381204,32082019,TINTA AEROSSOL DOURADO METALICO 350 ML/250G COD 23291006900
33283,38873,7899674001238,32082011,SPRAY METALICO CROMADA
33284,38873,7898543381266,32082019,SPRAY METALICO OURO 350ML TEKBOND
33285,38873,7898543381198,32082019,TINTA SPRAY CROMADO METALICO 350 ML/250G TEK BOND
33287,38873,7893249788319,64022000,SANDALIA HAVAIANAS KIDS TOP MARIE BRANCO/ROSE GOLD METALICO 312
33288,38873,7898526968187,83079000,ENGATE METALICO FLEX 60CM LOTUS
33289,38873,7898289935624,32081010,ESM SINT METALICO MAZA DIRETO NA FERR PRATA LUNAR  1/4
33290,38873,7899027740050,32089010,SINT AMARELO OURO METALICO 900 ML ANJO
33291,38873,7898910509972,32081010,BP PRATA GEADA METALICO FORD 02 SKYLACK 900ML
33292,38873,7898453806019,32081010,BP BEGE SAVANNAH METALICO FIAT 06/16 SKYLACK 900ML
33293,38873,7899494505336,32081010,BP CINZA SPECTRUS METALICO VW SKYLACK 900ML
33294,38873,7899494504179,32081010,BP PRATA EGITO METALICO VW 11/12 SKYLACK 900ML
33295,38873,7909690452812,64022000,SANDALIA HAVAIANAS SLIM VELVET PRETO/CINZA DARK METALICO 356
33296,38873,7909690452836,64022000,SANDALIA HAVAIANAS SLIM VELVET PRETO/CINZA DARK METALICO 390
33297,38873,7909690452829,64022000,SANDALIA HAVAIANAS SLIM VELVET PRETO/CINZA DARK METALICO 378
33298,38873,7894935115389,83100000,Painel metalico 50x17 Prateleira Semana PT 1 UN
33304,38873,7898289935662,32081010,ESM SINT METALICO MAZA DIRETO NA FERR OURO LUX  GAL
33305,38873,7898289935785,32081010,ESM SINT METALICO MAZA DIRETO NA FERR BRONZE  GAL
33308,38873,7899027736824,32089010,SINT AMARELO OURO METALICO GL ANJO
33310,38873,7894935093823,83100000,Painel metalico mapa mundi vintage PT 1 UN
33312,38873,7890000559805,87168000,"CARRINHO DE MAO, BRACO METALICO, CACAMBA METALICA REDONDA DE AZUL, PNEU BORRACHA - TRAMONTINA"
33313,7105,7890000059770,39259090,CAIXA DE INSPECAO HATE TERRA PEQ. UNID. INPLAST 4600013
33314,40395,07897294400325,39261000,ESQUADRO 60GRAUS COD 10320052
33315,40395,7898689620090,95059000,SUPORTE PARA BALOES AZUL DEGRAUS C/5
33318,40395,7898314119708,32141010,SELANTE MOTOR ( ORBI )400 GRAUS
33321,40395,7908155406063,76169900,BANCO ESCADA 2 DEGRAUS - USO DOMESTICO BOTAFOGO
33323,40395,7898046160023,76169900,ESCADA ALUMINIO NEW STAR 04 DEGRAUS
33324,40395,7896582412033,76169900,ESCADA 03 DEGRAUS PRIMA UN          SBA
33325,40395,7899085402976,76169900,ESCADA C/3 DEGRAUS ALUMASA
33326,40395,7899085403003,76169900,ESCADA 04 DEGRAUS ALUMASA
33328,40395,7896582412033,76169900,ESCADA ALUMIN DOMEST3 DEGRAUS 1.09MT - ESFERA
33330,40395,736532677150,76169900,ESCADA ALUMINIO 4 DEGRAUS LIDER UN
33331,40395,7896020651048,76169900,"ESCADA MOR ALUM 06 DEGRAUS 1,78M"
33332,40395,7899085403027,76169900,ESCADA C/6 DEGRAUS ALUMASA
33333,40395,7899085403034,76169900,ESCADA C/ 7 DEGRAUS ALUMASA
33335,40395,7908155403055,76169900,ESCADA BOTAFOGO DE ALUMINIO 07 DEGRAUS
33336,40395,7896582412088,76169900,ESCADA ALUMINIO 08 DEGRAUS ALUMASA
33337,40395,7896020651055,76169900,ESCADA ALUMINIO 7 DEGRAUS MOR UN
33339,40395,7899085403584,76169900,ESCADA ALUM EXTENSIVA 9 DEGRAUS ALUMASA
33344,6295,7890000388047,68042219,"DISCO CORTE FERRO 4 1/2 (115X1,2X22,23) - STORM MPC 7023 10392 ((B21D2))"
33346,6295,7896380191420,68051000,LIXA FERRO GRAO 180
33347,6295,7891792133884,68051000,LIXA FERRO N.100
33348,6295,7891040030842,68051000,LIXA DE FERRO 080 3M
33349,6295,7899737518222,68051000,LIXA FERRO G120 225X275 WORKER
33350,6295,07891009336800,68051000,LIXA FERRO N 180
33351,6295,7899620914032,21069030,SULFATO FERROSO GTS C30 ML GLOBO
33352,6295,7899737518215,68051000,LIXA FERRO GR100 225X275 - WORKER
33353,6295,7891040030866,68053020,LIXA FERRO GR 120 - 3M
33354,6295,7891799107086,68051000,LIXA FERRO G180 MASTER WURTH
33355,6295,7891792001138,68051000,LIXA FERROK-246 036 F 225X275
33356,6295,7891040030804,68053020,LIXA DE FERRO GR36 221T 3M
33358,6295,7891395026965,68051000,LIXA TIGRE 50 FERRO
33359,6295,7891040030897,68053020,LIXA FERRO GR220 221T 3M
33360,6295,7891792001138,68052000,LIXA FERRO 36 -NORTON
33362,6295,7891792133822,68051000,LIXA FERRO N'60
33364,6295,7891792133815,68051000,LIXA FERRO N'50
33365,6295,7891792133877,68051000,LIXA FERRO N'80
33368,6295,17899737518205,68051000,LIXA FERRO 80 DIVERSAS
33371,6295,7891395026989,68051000,LIXA FERRO TIGRE P80
33372,6295,7891792133792,68051000,LIXA FERRO N'36
33373,6295,7898694880328,68052000,LIXA DAGUA/FERRO 240 NOVAFORMA
33374,6295,7896380191437,68051000,LIXA FERRO GR 220 ATLAS
33375,6295,7896380191413,68051000,LIXA FERRO GR 150 ATLAS
33376,6295,7896380191420,68051000,LIXA FERRO GR 180 ATLAS
33377,6295,7898607358838,39249000,GARRAFA LMXPET L145M 250ML HOMEM FERRO 1 - 30
33379,6295,7896380191390,68051000,LIXA FERRO GR 100 ATLAS
33380,6295,07896380191437,68051000,LIXA P/ FERRO 220 ATLAS
33382,6295,7891345531402,68051000,LIXA FERRO G100 QUARTZOLIT UN
33384,6295,7896042086330,39241000,COPO HOMEM DE FERRO 320ML REF 008633
33389,6295,7891040030811,68052000,LIXA DE FERRO 40 3M
33391,6295,7891799462864,68051000,FOLHA LIXA FERRO G120 - WURTH
33397,6295,7896380191383,68051000,LIXA FERRO GR 80 ATLAS
33400,6295,9003172070902,68042211,"DISCO CORTE FERRO/INOX 4.1/2""X1.0MMX7/8"" 41C A60Q-"
33401,6295,7891792133891,68051000,LIXA FERRO 120 K246 NORTON UN
33405,6295,7895316667794,68053020,LIXA FERRO 150 NORTON
33406,6295,7895316667749,68051000,LIXA FERRO 50 NORTON
33407,6295,7891040030873,68051000,LIXA FERRO GRAO 150 225X275 3M
33408,6295,7891792133877,68051000,LIXA FERRO 80 K246 NORTON UN
33409,6295,7891040030897,68051000,LIXA FERRO GRAO 220 225X275 3M
33410,6295,7891792133952,68051000,LIXA FERRO GRAO 240 225X275 K246 NORTON
33411,6295,7891792133921,68051000,LIXA FERRO GRAO 220 225X275 K246 NORTON
33419,6295,7000020013298,73071920,FERRO CURVA GALV 1 0/0
33420,6295,7891792133808,68051000,LIXA FERRO GRAO 40 225X275 K246 NORTON
33421,6295,7896112144892,30049099,FERRONIL 40MG X 50CPR REV
33422,6295,7891417101748,83014000,FERROLHO FIO RED FGE 04 ROCHA
33423,6295,7899620914032,30049099,SULFATO FERROSOGTS 30ML
33425,6295,7898277713302,21069030,SULFATO FERROSO GTS C30ML
33428,6295,7893537001557,83024100,FERROLHO CADEADO TRINCO 3
33429,6295,7891417119170,83014000,FERROLHO ROCHA 451 65MMX25MM C/ PARAFUSO
33430,6295,7898277713319,28062000,SULFATO FERROSO SOL. 100ML
33432,6295,7898087582075,83014000,FERROLHO ACO 4 CHATO 450 ZC SILVANA CT0001PC
33435,6295,7898087586844,83014000,"FERROLHO 500 X 2"" FZOE - CART C/ 01 UND"
33437,6295,7899470807225,30039099,MASFEROL C/40 CPRS - SULF FERROSO
33438,6295,7898133134999,30039099,MASFEROL SOL C100ML - SULFATO FERROSO
33439,6295,7896112144892,30049099,FERRONIL 40MG 50DRG
33440,6295,7899620914032,21069030,SULFATO FERROSO GOTAS 30 ML GLOBO
33441,6295,7898277714293,30045090,SULFATO FERROSO ARTE VIVA 60 COMP. REVESTIDO
33442,6295,7898087586851,83014000,"FERROLHO 500X2.1/2"" FZOE CART."
33444,6295,7896112144892,30049069,FERRONIL 40MG CX 50 COMP
33445,6295,7899097538731,83014000,FERROLHO CH 4 GALV ISERO CT0001CT
33446,6295,7891417100406,83014000,"FERROLHO/TARJETA 3"" FG 006 ROCHA"
33447,6295,7899808897898,39241000,GARRAFA VIP HOMEM DE FERRO 430ML REF 009789
33452,6295,7896111983348,34013000,SAB LIQ INF IMPALA HOMEM DE FERRO 250ML
